depth,ioi_vanilla,ioi_ig,greater-than_vanilla,greater-than_ig,gender-bias_vanilla,gender-bias_ig,sva_vanilla,sva_ig,fact-retrieval-comma_vanilla,fact-retrieval-comma_ig,hypernymy-comma_vanilla,hypernymy-comma_ig
382,0.8356590867042542,0.8244844675064087,0.8595049977302551,0.6963819861412048,0.934112548828125,0.7790977358818054,0.8958984017372131,0.8175505995750427,0.7946089506149292,0.7120140790939331,0.8417595028877258,0.8033627271652222
383,0.8358291983604431,0.824526846408844,0.8595991134643555,0.69621342420578,0.9341618418693542,0.7790200710296631,0.8960135579109192,0.8176588416099548,0.7947226166725159,0.7120774984359741,0.8418385982513428,0.8033784031867981
384,0.835992157459259,0.8245769143104553,0.8596934676170349,0.6960483193397522,0.9342111945152283,0.778937816619873,0.8961350917816162,0.8177674412727356,0.7948298454284668,0.7121490836143494,0.8419182896614075,0.803388774394989
385,0.8361618518829346,0.8246344923973083,0.8597880601882935,0.6958798766136169,0.9342606067657471,0.778864324092865,0.8962497711181641,0.8178764581680298,0.7949310541152954,0.7122220993041992,0.841998279094696,0.8033934831619263
386,0.8363312482833862,0.8246861696243286,0.8598828315734863,0.6957147121429443,0.9343101382255554,0.7787861227989197,0.896364152431488,0.8179858922958374,0.7950395345687866,0.7122964859008789,0.8420788049697876,0.8033994436264038
387,0.8365004658699036,0.8247385025024414,0.8599778413772583,0.6955528259277344,0.9343596696853638,0.7787034511566162,0.8964783549308777,0.8180956840515137,0.795148491859436,0.7123655080795288,0.8421596884727478,0.8034067153930664
388,0.836669385433197,0.824785053730011,0.8600730299949646,0.6953942179679871,0.9344093203544617,0.778616189956665,0.896592378616333,0.8182124495506287,0.7952578663825989,0.7124359011650085,0.8422476649284363,0.8034151792526245
389,0.836844801902771,0.8248323202133179,0.8601617813110352,0.6952322721481323,0.9344589114189148,0.7785244584083557,0.896706223487854,0.8183361291885376,0.7953745126724243,0.7125011086463928,0.8423359990119934,0.8034248948097229
390,0.8370198607444763,0.8248869776725769,0.8602508306503296,0.6950801014900208,0.9345086216926575,0.778428316116333,0.8968198895454407,0.8184666037559509,0.7954915165901184,0.7125742435455322,0.8424246907234192,0.8034358620643616
391,0.8371946811676025,0.8249358534812927,0.8603335618972778,0.694931149482727,0.9345584511756897,0.7783278226852417,0.8969398736953735,0.8185972571372986,0.7956025004386902,0.7126487493515015,0.8425071239471436,0.803447961807251
392,0.8373692035675049,0.8249919414520264,0.8604163527488708,0.6947787404060364,0.9346017837524414,0.7782294750213623,0.8970531821250916,0.8187281489372253,0.7957074642181396,0.7127180099487305,0.8425900340080261,0.8034611940383911
393,0.8375369906425476,0.8250423073768616,0.8604931235313416,0.6946295499801636,0.9346386194229126,0.7781268954277039,0.8971661925315857,0.8188527226448059,0.7958129644393921,0.7127885818481445,0.8426668047904968,0.8034757375717163
394,0.837704598903656,0.8250933885574341,0.8605638146400452,0.6944833993911743,0.9346693158149719,0.7780265212059021,0.897278904914856,0.8189774751663208,0.795918881893158,0.7128604650497437,0.842743992805481,0.8034913539886475
395,0.8378718495368958,0.8251516819000244,0.8606283664703369,0.6943467259407043,0.9347001314163208,0.7779218554496765,0.8973852396011353,0.8191024661064148,0.7960189580917358,0.7129336595535278,0.8428153395652771,0.8035017848014832
396,0.838038980960846,0.8252105712890625,0.8606933951377869,0.694206714630127,0.9347310662269592,0.7778131365776062,0.8974912762641907,0.8192277550697327,0.7961196303367615,0.7130081653594971,0.8428870439529419,0.8035133481025696
397,0.8382058143615723,0.8252637982368469,0.8607650995254517,0.6940696835517883,0.934762179851532,0.7777001857757568,0.8975908756256104,0.8193531632423401,0.7962207794189453,0.7130775451660156,0.8429591655731201,0.8035196661949158
398,0.8383724689483643,0.8253114819526672,0.8608371615409851,0.6939356327056885,0.9347935914993286,0.7775895595550537,0.8976840972900391,0.8194724321365356,0.7963224053382874,0.713141918182373,0.843038022518158,0.8035210371017456
399,0.8385388255119324,0.8253535628318787,0.8609033226966858,0.6937981843948364,0.9348250031471252,0.777481198310852,0.8977833986282349,0.8195857405662537,0.796418309211731,0.7132138609886169,0.8431110978126526,0.8035297393798828
400,0.8387113213539124,0.8253901600837708,0.8609760999679565,0.6936699748039246,0.9348567724227905,0.7773750424385071,0.897876501083374,0.8197054862976074,0.7965084314346313,0.7132807970046997,0.8431846499443054,0.8035397529602051
